Fips_5,democrat,republican,others
26143,0.328732459,0.624261943,0.047005598
26145,0.470695505,0.482071671,0.047232824
26147,0.314769945,0.628834788,0.056395267
26149,0.316790841,0.626510081,0.056699078
26151,0.253156008,0.698529794,0.048314198
26153,0.329561868,0.615310544,0.055127588
26155,0.367799244,0.563747765,0.068452992
26157,0.287990386,0.662971003,0.049038611
26159,0.39844924,0.53765703,0.063893731
26161,0.681325499,0.268488371,0.05018613
26163,0.667804864,0.294396777,0.037798359
26165,0.289972545,0.65368022,0.056347235
27001,0.339508179,0.597551728,0.062940093
27003,0.406442791,0.50247634,0.091080869
27005,0.302403902,0.631750087,0.065846011
27007,0.402893712,0.500046374,0.097059915
27009,0.281184565,0.641738957,0.077076478
27011,0.33430127,0.583666062,0.082032668
27013,0.42949424,0.466376924,0.104128836
27015,0.273096741,0.631976196,0.094927063
27017,0.46455439,0.44808083,0.08736478
27019,0.386167768,0.52168917,0.092143062
27021,0.309331833,0.623913995,0.066754172
27023,0.317904211,0.604950177,0.077145612
27025,0.306933969,0.610063517,0.083002514
27027,0.441220491,0.460677597,0.098101912
27029,0.259128386,0.689045936,0.051825677
27031,0.563181149,0.340500736,0.096318115
27033,0.293305366,0.643069393,0.06362524
27035,0.306400312,0.621812399,0.071787289
27037,0.477372105,0.430275665,0.09235223
27039,0.29115825,0.612633753,0.096207997
27041,0.28583888,0.641083314,0.073077806
27043,0.290474906,0.628575283,0.080949811
27045,0.350248756,0.567254636,0.082496608
27047,0.376362843,0.548750857,0.0748863
27049,0.367305673,0.545981258,0.086713069
27051,0.31816873,0.594010942,0.087820328
27053,0.631327236,0.282024245,0.086648519
27055,0.39089023,0.529611467,0.079498303
27057,0.297522816,0.631116906,0.071360278
27059,0.269175866,0.648791397,0.082032737
27061,0.377512563,0.541038526,0.081448911
27063,0.272064187,0.65809628,0.069839533
27065,0.284578696,0.639598875,0.075822429
27067,0.333731398,0.58722212,0.079046482
27069,0.345073375,0.565618449,0.089308176
27071,0.362407669,0.560898947,0.076693384
27073,0.338082902,0.594041451,0.067875648
27075,0.471860144,0.449624291,0.078515565
27077,0.246654773,0.686886708,0.066458519
27079,0.308797008,0.613319084,0.077883909
27081,0.284862537,0.639615767,0.075521696
27083,0.313139582,0.594023741,0.092836676
27085,0.26468868,0.646301909,0.089009411
27087,0.445402299,0.474616858,0.079980843
27089,0.25430766,0.665974673,0.079717667
27091,0.259519514,0.670591587,0.069888899
27093,0.259811106,0.65982739,0.080361505
27095,0.285011908,0.640700622,0.07428747
27097,0.206483479,0.733791302,0.059725219
27099,0.419813717,0.498052498,0.082133785
27101,0.277420737,0.637103685,0.085475578
27103,0.435762834,0.466209869,0.098027297
27105,0.316612604,0.613878591,0.069508804
27107,0.387611162,0.521005826,0.091383011
27109,0.45262015,0.445132224,0.102247626
27111,0.287384615,0.644276923,0.068338462
27113,0.319731943,0.59568131,0.084586746
27115,0.331619723,0.593077981,0.075302295
27117,0.234400998,0.694259567,0.071339434
27119,0.31846445,0.606853204,0.074682347
27121,0.333280582,0.600253205,0.066466213
27123,0.650714095,0.259549027,0.089736878
27125,0.28708134,0.606592238,0.106326422
27127,0.247930627,0.67494416,0.077125214
27129,0.278332895,0.642913489,0.078753616
27131,0.444995839,0.475572543,0.079431619
27133,0.283736309,0.638768341,0.07749535
27135,0.237826756,0.698487955,0.06368529
27137,0.513876288,0.396986355,0.089137357
27139,0.37987978,0.532434125,0.087686095
27141,0.275314293,0.643145621,0.081540087
27143,0.251350656,0.667995884,0.08065346
27145,0.321338828,0.598263645,0.080397527
27147,0.325407998,0.583867772,0.09072423
27149,0.391997036,0.51852538,0.089477584
27151,0.337605126,0.593311974,0.069082899
27153,0.23205203,0.707496039,0.06045193
27155,0.350389321,0.583426029,0.06618465
27157,0.326741041,0.590686275,0.082572684
27159,0.242861263,0.697577156,0.059561581
27161,0.294001865,0.618149798,0.087848337
27163,0.465115957,0.446687697,0.088196346
27165,0.362945178,0.553821529,0.083233293
27167,0.270442156,0.644760751,0.084797093
27169,0.43591317,0.464907571,0.099179259
27171,0.292079635,0.621592117,0.086328248
27173,0.288855193,0.641015921,0.070128886
28001,0.560638913,0.424544666,0.014816421
28003,0.1815599,0.799499425,0.018940675
28005,0.382553191,0.608368794,0.009078014
28007,0.392684109,0.59314438,0.014171512
28009,0.428357837,0.560926987,0.010715176
28011,0.654369213,0.33203125,0.013599537
28013,0.29862414,0.686366479,0.015009381
28015,0.303907381,0.687228654,0.008863965
28017,0.462484157,0.523067174,0.014448669
28019,0.299630996,0.685854859,0.014514145
28021,0.867977528,0.126404494,0.005617978
28023,0.331793095,0.659350533,0.008856373
28025,0.572028391,0.414875537,0.013096071
28027,0.715664273,0.272217235,0.012118492
28029,0.519257433,0.470112463,0.010630103
28031,0.371807967,0.616842583,0.01134945
28033,0.31343329,0.655894665,0.030672045
28035,0.417474344,0.550919327,0.031606328
28037,0.35011655,0.634265734,0.015617716
28039,0.103831766,0.879183096,0.016985138
28041,0.181411809,0.807412926,0.011175265
28043,0.420812328,0.567868353,0.011319319
28045,0.189601406,0.783069683,0.027328911
28047,0.334354714,0.637373051,0.028272235
28049,0.713913034,0.266949018,0.019137947
28051,0.828256563,0.162085191,0.009658247
28053,0.722078533,0.270632495,0.007288972
28055,0.56509299,0.426323319,0.008583691
28057,0.114717059,0.869877786,0.015405156
28059,0.295700769,0.678455424,0.025843807
28061,0.51539823,0.476460177,0.008141593
28063,0.864507772,0.126943005,0.008549223
28065,0.596440596,0.395382395,0.008177008
28067,0.274795429,0.710108634,0.015095937
28069,0.609398577,0.383272257,0.007329166
28071,0.405691595,0.553479611,0.040828794
28073,0.211044242,0.762483735,0.026472023
28075,0.381922321,0.601267539,0.01681014
28077,0.344908862,0.642834695,0.012256442
28079,0.424192212,0.56598414,0.009823648
28081,0.304712424,0.675113177,0.020174399
28083,0.699012567,0.288330341,0.012657092
28085,0.293424603,0.694398736,0.01217666
28087,0.462130987,0.518905181,0.018963832
28089,0.408477571,0.567547488,0.023974941
28091,0.314461644,0.670144531,0.015393825
28093,0.540669856,0.443897837,0.015432307
28095,0.347771342,0.640078066,0.012150592
28097,0.423338671,0.564051241,0.012610088
28099,0.257272813,0.727660381,0.015066806
28101,0.292011019,0.693791057,0.014197923
28103,0.779870829,0.215285253,0.004843918
28105,0.488799382,0.473184727,0.038015891
28107,0.493295273,0.494490175,0.012214551
28109,0.164694055,0.812594251,0.022711694
28111,0.224594993,0.76122975,0.014175258
28113,0.493133047,0.491048437,0.015818516
28115,0.183764633,0.796056685,0.020178681
28117,0.209380065,0.77471637,0.015903566
28119,0.687072808,0.297473997,0.015453195
28121,0.224796074,0.751625032,0.023578894
28123,0.405626307,0.58182855,0.012545144
28125,0.675342466,0.315981735,0.008675799
28127,0.33925913,0.647429722,0.013311148
28129,0.212009965,0.777238757,0.010751278
28131,0.223278921,0.753158268,0.023562811
28133,0.700666806,0.291102313,0.008230881
28135,0.568483816,0.419420784,0.0120954
28137,0.337662338,0.64462028,0.017717382
28139,0.199458581,0.783974012,0.016567407
28141,0.119340581,0.856050651,0.024608768
28143,0.747687132,0.239136529,0.013176339
28145,0.175017397,0.803322895,0.021659708
28147,0.403237462,0.58621188,0.010550658
28149,0.47816234,0.503038731,0.018798929
28151,0.676374443,0.311679049,0.011946508
28153,0.367121575,0.624023336,0.008855089
28155,0.201025843,0.784375616,0.01459854
28157,0.67733523,0.312470365,0.010194405
28159,0.43350974,0.552865668,0.013624592
28161,0.424880698,0.555537272,0.019582031
28163,0.533167825,0.456603774,0.010228401
29001,0.342264815,0.589673382,0.068061803
29003,0.223741794,0.729212254,0.047045952
29005,0.198604993,0.756240822,0.045154185
29007,0.255441805,0.693867409,0.050690786
29009,0.185552893,0.782471756,0.031975351
29011,0.133860919,0.834989055,0.031150025
29013,0.201670198,0.747974573,0.050355229
29015,0.21746134,0.774591924,0.007946735
29017,0.124207188,0.850422833,0.025369979
29019,0.490353889,0.431630658,0.078015453
29021,0.336885499,0.597885527,0.065228974
29023,0.175908222,0.790891709,0.03320007
29025,0.194341373,0.749536178,0.056122449
29027,0.259938519,0.680300109,0.059761371
29029,0.211779337,0.752598383,0.035622279
29031,0.229278039,0.729440035,0.041281927
29033,0.170832378,0.797982114,0.031185508
29035,0.153305204,0.817158931,0.029535865
29037,0.291155128,0.649107668,0.059737203
29039,0.160782443,0.798505089,0.040712468
29041,0.223733938,0.743260267,0.033005795
29043,0.204859021,0.745130144,0.050010835
29045,0.225194401,0.764541213,0.010264386
29047,0.411196631,0.521674412,0.067128957
29049,0.251959248,0.692300157,0.055740596
29051,0.291994435,0.658639696,0.049365869
29053,0.241923366,0.704232407,0.053844227
29055,0.188118812,0.796617162,0.015264026
29057,0.161225006,0.805871931,0.032903063
29059,0.170669529,0.790956662,0.038373809
29061,0.203172836,0.770108544,0.02671862
29063,0.179364388,0.770570309,0.050065303
29065,0.144014136,0.824620822,0.031365042
29067,0.147614761,0.822982298,0.02940294
29069,0.223104557,0.758744564,0.018150879
29071,0.246263445,0.707002175,0.04673438
29073,0.204163868,0.761584956,0.034251175
29075,0.198816957,0.757147552,0.044035491
29077,0.330632743,0.603841184,0.065526073
29079,0.180974478,0.80324826,0.015777262
29081,0.155597723,0.803740851,0.040661426
29083,0.238901277,0.717109264,0.043989459
29085,0.215071973,0.749788315,0.035139712
29087,0.147346072,0.817834395,0.034819533
29089,0.263557929,0.673171734,0.063270337
29091,0.165052993,0.795932398,0.039014609
29093,0.218552354,0.743265402,0.038182244
29095,0.41112105,0.528391286,0.060487664
29097,0.218764226,0.725696313,0.055539461
29099,0.297144148,0.64982398,0.053031872
29101,0.280617074,0.649204997,0.070177929
29103,0.202673797,0.757219251,0.040106952
29105,0.159055511,0.802504517,0.038439973
29107,0.255291005,0.692113883,0.052595112
29109,0.173556686,0.7830691,0.043374215
29111,0.209605027,0.750448833,0.03994614
29113,0.223339476,0.727465748,0.049194776
29115,0.221943798,0.731698586,0.046357616
29117,0.197009812,0.759850491,0.043139698
29119,0.16124727,0.800655181,0.038097549
29121,0.20312295,0.760792547,0.036084503
29123,0.188874272,0.770907724,0.040218004
29125,0.176444444,0.791333333,0.032222222
29127,0.231411346,0.728010512,0.040578142
29129,0.123782235,0.851575931,0.024641834
29131,0.153293623,0.813332165,0.033374212
29133,0.282066164,0.696459663,0.021474173
29135,0.181112738,0.782869693,0.03601757
29137,0.205245428,0.760105871,0.034648701
29139,0.206115307,0.760176828,0.033707865
29141,0.20043079,0.766353021,0.033216189
29143,0.262742966,0.716324589,0.020932445
29145,0.18755168,0.772494926,0.039953394
29147,0.267392683,0.674561218,0.058046099
29149,0.185304199,0.786418166,0.028277635
29151,0.140761636,0.825952045,0.033286319
29153,0.160710322,0.807769145,0.031520533
29155,0.323046292,0.657706985,0.019246723
29157,0.173913043,0.790389016,0.035697941
29159,0.238749931,0.707304953,0.053945116
29161,0.256885679,0.68501051,0.058103811
29163,0.244649147,0.714440531,0.040910322
29165,0.410289455,0.530489925,0.05922062
29167,0.191164717,0.75841023,0.050425053
29169,0.216637011,0.732206406,0.051156584
29171,0.150468883,0.825234442,0.024296675
29173,0.216103304,0.753703,0.030193695
29175,0.221456979,0.730332719,0.048210302
29177,0.284294783,0.653601987,0.062103229
29179,0.177748519,0.7919684,0.030283081
29181,0.15025344,0.818609703,0.031136857
29183,0.341414393,0.605208826,0.053376782
29185,0.202159827,0.756155508,0.041684665
29186,0.300153501,0.648955012,0.050891487
29187,0.252749919,0.706405694,0.040844387
29189,0.556860338,0.39318414,0.049955522
29195,0.300733233,0.644489972,0.054776795
29197,0.18285124,0.777376033,0.039772727
29199,0.18546748,0.774898374,0.039634146
29201,0.207174316,0.763096894,0.02972879
29203,0.198770492,0.759733607,0.041495902
29205,0.186175115,0.775422427,0.038402458
29207,0.141148145,0.83357159,0.025280265
29209,0.174262087,0.794229492,0.03150842
29211,0.211584875,0.757843926,0.030571199
29213,0.185966404,0.777206039,0.036827557
29215,0.157721796,0.810058415,0.032219788
29217,0.198511455,0.759739505,0.041749041
29219,0.248035986,0.703940699,0.048023315
29221,0.207498384,0.759319112,0.033182504
29223,0.167639257,0.823695844,0.008664898
29225,0.189750941,0.766887655,0.043361405
29227,0.186424474,0.772466539,0.041108987
29229,0.144106417,0.826086957,0.029806626
29510,0.794528588,0.158791381,0.046680031
30001,0.235718705,0.69148278,0.072798515
30003,0.494217607,0.437337739,0.068444654
30005,0.447839046,0.47242921,0.079731744
30007,0.182891797,0.74944143,0.067666773
30009,0.305124353,0.625605074,0.069270573
30011,0.089058524,0.86259542,0.048346056
30013,0.352173787,0.567874808,0.079951404
30015,0.281213984,0.645024971,0.073761045
30017,0.2268081,0.705303761,0.067888139
30019,0.174636175,0.758835759,0.066528067
30021,0.17992684,0.759030636,0.061042524
30023,0.489300999,0.4191631,0.091535901
30025,0.103773585,0.861859838,0.034366577
30027,0.205821918,0.730993151,0.063184932
30029,0.285435142,0.649331129,0.065233729
30031,0.450510043,0.442260168,0.107229789
30033,0.04735376,0.909470752,0.043175487
30035,0.614975369,0.319211823,0.065812808
30037,0.14978903,0.770042194,0.080168776
30039,0.265616207,0.670793472,0.063590321
30041,0.367882079,0.539643134,0.092474787
30043,0.297587131,0.622132857,0.080280012
30045,0.194536424,0.721854305,0.083609272
30047,0.362339731,0.571276838,0.066383431
30049,0.419919949,0.490022623,0.090057428
30051,0.214360042,0.726326743,0.059313215
30053,0.218756699,0.721221865,0.060021436
30055,0.145283019,0.813207547,0.041509434
30057,0.246965257,0.690037673,0.06299707
30059,0.197543501,0.74616172,0.05629478
30061,0.257952286,0.661033797,0.081013917
30063,0.532793946,0.375825549,0.091380504
30065,0.136009832,0.805817288,0.05817288
30067,0.384122235,0.532108131,0.083769634
30069,0.093167702,0.863354037,0.043478261
30071,0.146476278,0.793643482,0.05988024
30073,0.271024605,0.66066838,0.068307014
30075,0.120607787,0.839506173,0.03988604
30077,0.197208304,0.726198998,0.076592699
30079,0.145137881,0.806966618,0.047895501
30081,0.275891115,0.656588048,0.067520837
30083,0.137754055,0.802299323,0.059946623
30085,0.427163198,0.492059146,0.080777656
30087,0.285838401,0.652476108,0.061685491
30089,0.204602721,0.719973123,0.075424156
30091,0.259945504,0.676294278,0.063760218
30093,0.523887673,0.387551665,0.088560661
30095,0.186332855,0.751282577,0.062384568
30097,0.190792596,0.757000475,0.052206929
30099,0.253450439,0.680677541,0.06587202
30101,0.197349043,0.734904271,0.067746686
30103,0.133182844,0.792325056,0.074492099
30105,0.227529533,0.692860812,0.079609656
30107,0.189217759,0.742071882,0.068710359
30109,0.101663586,0.855822551,0.042513863
30111,0.320816693,0.592116687,0.08706662
31001,0.244357286,0.687264116,0.068378598
31003,0.116732703,0.832672966,0.050594331
31005,0.062271062,0.893772894,0.043956044
31007,0.047263682,0.888059701,0.064676617
31009,0.094637224,0.870662461,0.034700315
31011,0.142512909,0.791394148,0.066092943
31013,0.195978879,0.734565394,0.069455727
31015,0.110726644,0.850346021,0.038927336
31017,0.095804634,0.867251096,0.036944271
31019,0.225424772,0.689526244,0.085048985
31021,0.261382799,0.665261383,0.073355818
31023,0.173574479,0.773423763,0.053001758
31025,0.269388386,0.653521998,0.077089616
31027,0.12918552,0.799095023,0.071719457
31029,0.090094837,0.868282403,0.041622761
31031,0.101667736,0.841244387,0.057087877
31033,0.150923371,0.777966461,0.071110168
31035,0.155628059,0.790212072,0.054159869
31037,0.267268202,0.675482265,0.057249533
31039,0.176485027,0.766323024,0.057191949
31041,0.113411182,0.830679406,0.055909413
31043,0.368530021,0.57588788,0.055582099
31045,0.217899891,0.715995647,0.066104461
31047,0.247365373,0.692993631,0.059640996
31049,0.12195122,0.822154472,0.055894309
31051,0.199856219,0.73364486,0.066498922
31053,0.292613819,0.63964196,0.06774422
31055,0.473304413,0.449509843,0.077185744
31057,0.093389297,0.863588667,0.043022036
31059,0.208432506,0.724243455,0.067324039
31061,0.149432158,0.805140466,0.045427376
31063,0.12123494,0.835843373,0.042921687
31065,0.12991453,0.820940171,0.049145299
31067,0.29209793,0.634952229,0.072949841
31069,0.142325581,0.808372093,0.049302326
31071,0.123469388,0.837755102,0.03877551
31073,0.164356436,0.786138614,0.04950495
31075,0.049382716,0.90617284,0.044444444
31077,0.178723404,0.776170213,0.045106383
31079,0.284768812,0.653127833,0.062103354
31081,0.175459632,0.755995204,0.068545164
31083,0.138646288,0.816593886,0.044759825
31085,0.058365759,0.918287938,0.023346304
31087,0.109673025,0.839237057,0.051089918
31089,0.103751465,0.850722939,0.045525596
31091,0.095923261,0.851318945,0.052757794
31093,0.181696727,0.762859051,0.055444222
31095,0.23955352,0.68660561,0.07384087
31097,0.269506941,0.648635711,0.081857348
31099,0.166868932,0.767900485,0.065230583
31101,0.141546852,0.801933565,0.056519584
31103,0.077071291,0.886319846,0.036608863
31105,0.137149672,0.793082886,0.069767442
31107,0.174969623,0.77472661,0.050303767
31109,0.454387291,0.452111611,0.093501097
31111,0.180583969,0.754076003,0.065340029
31113,0.070640177,0.883002208,0.046357616
31115,0.124675325,0.838961039,0.036363636
31117,0.048780488,0.895470383,0.055749129
31119,0.189012062,0.740988636,0.069999303
31121,0.158922914,0.772439282,0.068637804
31123,0.128564962,0.815753735,0.055681304
31125,0.173349784,0.777914867,0.048735349
31127,0.248339133,0.669408415,0.082252452
31129,0.160090703,0.78276644,0.057142857
31131,0.271556926,0.651736623,0.07670645
31133,0.210248681,0.733986436,0.055764883
31135,0.110652921,0.836426117,0.052920962
31137,0.121831736,0.819808307,0.058359957
31139,0.10523416,0.84077135,0.05399449
31141,0.183329869,0.759717314,0.056952816
31143,0.159953524,0.785437645,0.05460883
31145,0.124758221,0.823597679,0.051644101
31147,0.214980289,0.727726675,0.057293035
31149,0.087719298,0.860902256,0.051378446
31151,0.337422118,0.584890966,0.077686916
31153,0.347890295,0.560225862,0.091883842
31155,0.232320442,0.695672192,0.072007366
31157,0.223999441,0.703778725,0.072221834
31159,0.236682656,0.688462509,0.074854835
31161,0.110046012,0.847776074,0.042177914
31163,0.216147489,0.731087095,0.052765416
31165,0.110054348,0.836956522,0.05298913
31167,0.148875402,0.780792574,0.070332024
31169,0.185501859,0.762453532,0.05204461
31171,0.076335878,0.875318066,0.048346056
31173,0.4401341,0.499521073,0.060344828
31175,0.153741497,0.807256236,0.039002268
31177,0.24215288,0.685376662,0.072470458
31179,0.221133475,0.713188559,0.065677966
31181,0.179156909,0.778688525,0.042154567
31183,0.133333333,0.810752688,0.055913978
31185,0.185864285,0.736561667,0.077574048
32001,0.202047906,0.71585299,0.082099104
32003,0.524309267,0.41719937,0.058491363
32005,0.303173749,0.624529317,0.072296934
32007,0.183253408,0.730157875,0.086588717
32009,0.153664303,0.777777778,0.06855792
32011,0.086651054,0.846604215,0.066744731
32013,0.215451578,0.702782528,0.081765895
32015,0.167012018,0.757563199,0.075424782
32017,0.133677298,0.783771107,0.082551595
32019,0.258648262,0.673554415,0.067797323
32021,0.318978468,0.590385578,0.090635954
32023,0.259964277,0.67996938,0.060066343
32027,0.216952573,0.707870838,0.075176589
32029,0.293979672,0.63174355,0.074276779
32031,0.463910552,0.451424189,0.08466526
32033,0.187384045,0.721706865,0.090909091
32510,0.384154141,0.524664215,0.091181644
33001,0.385704095,0.551148523,0.063147382
33003,0.438512966,0.494158563,0.067328471
33005,0.526649958,0.402816565,0.070533477
33007,0.419978243,0.508862866,0.071158892
33009,0.556933836,0.37135434,0.071711824
33011,0.465027993,0.467007849,0.067964157
33013,0.4805614,0.450387337,0.069051262
33015,0.440898619,0.498511856,0.060589526
33017,0.505710145,0.421333333,0.072956522
33019,0.450116828,0.475951153,0.07393202
34001,0.519426043,0.449224578,0.031349379
34003,0.551426677,0.418627891,0.029945432
34005,0.555966621,0.407740828,0.036292551
34007,0.647494175,0.320536471,0.031969355
34009,0.384836419,0.583843028,0.031320553
34011,0.514239686,0.452799793,0.032960521
34013,0.774559874,0.203181383,0.022258743
34015,0.47921056,0.484040647,0.036748792
34017,0.7472,0.223557835,0.029242165
34019,0.407956406,0.546501779,0.045541815
34021,0.669364782,0.295108255,0.035526963
34023,0.59197429,0.377038473,0.030987237
34025,0.436358258,0.530328236,0.033313506
34027,0.460230177,0.503446265,0.036323558
34029,0.31764603,0.652710652,0.029643318
34031,0.599372696,0.374236404,0.026390899
34033,0.403607513,0.555401099,0.040991388
34035,0.54547017,0.416984951,0.037544878
34037,0.32663303,0.629441761,0.043925208
34039,0.664101813,0.306854375,0.029043811
34041,0.350983021,0.606426192,0.042590787
35001,0.522158143,0.34478013,0.133061727
35003,0.208394339,0.714494876,0.077110786
35005,0.273000839,0.634995807,0.092003355
35006,0.463971227,0.396254496,0.139774278
35007,0.399287322,0.484808702,0.115903976
35009,0.233433059,0.675766642,0.090800299
35011,0.212087912,0.681318681,0.106593407
35013,0.537127732,0.35916091,0.103711358
35015,0.255910917,0.668480195,0.075608888
35017,0.489891499,0.412770276,0.097338225
35019,0.530925014,0.325670498,0.143404488
35021,0.29601518,0.590132827,0.113851992
35023,0.418803419,0.486111111,0.09508547
35025,0.221883469,0.70545393,0.072662602
35027,0.261851269,0.662323073,0.075825657
35028,0.510978411,0.308589802,0.180431787
35029,0.437971213,0.476764907,0.085263879
35031,0.62553564,0.235174861,0.139289499
35033,0.629250307,0.272429332,0.098320361
35035,0.305284148,0.592572283,0.102143569
35037,0.284714446,0.619260918,0.096024636
35039,0.644710311,0.241900793,0.113388896
35041,0.244369748,0.652773109,0.102857143
35043,0.449132761,0.419922192,0.130945048
35045,0.279006723,0.606072435,0.114920841
35047,0.677611385,0.215142777,0.107245838
35049,0.71104796,0.200632752,0.088319288
35051,0.311136846,0.580968925,0.107894229
35053,0.482382062,0.380896913,0.136721025
35055,0.699082569,0.17870249,0.122214941
35057,0.282258065,0.587286528,0.130455408
35059,0.188014101,0.714453584,0.097532315
35061,0.39290374,0.478943172,0.128153088
36000,0.759986314,0.19170924,0.048304446
36001,0.594128585,0.341915183,0.063956233
36003,0.261181254,0.670072758,0.068745988
36005,0.885172781,0.094605554,0.020221665
36007,0.455572079,0.475683149,0.068744772
36009,0.304771991,0.631943776,0.063284233
36011,0.407632943,0.524056433,0.068310623
36013,0.352011653,0.582549692,0.065438655
36015,0.380879869,0.556410753,0.062709377
36017,0.336061508,0.591319444,0.072619048
36019,0.469054664,0.450054509,0.080890827
36021,0.494595819,0.445149181,0.060255
36023,0.433264177,0.489033788,0.077702035
36025,0.334832255,0.603375101,0.061792643
36027,0.475514381,0.471970611,0.052515008
36029,0.508600767,0.444503983,0.046895249
36031,0.450807295,0.462190731,0.087001975
36033,0.430450684,0.484957527,0.084591789
36035,0.306212878,0.634580937,0.059206185
36037,0.289421913,0.639944007,0.07063408
36039,0.335827664,0.592879819,0.071292517
36041,0.294263566,0.64,0.065736434
36043,0.307865169,0.636031232,0.056103599
36045,0.361151794,0.569175646,0.06967256
36047,0.795120437,0.175078357,0.029801205
36049,0.277792494,0.653421634,0.068785872
36051,0.356198595,0.575738404,0.068063002
36053,0.388072113,0.530069186,0.081858701
36055,0.542258259,0.392713994,0.065027747
36057,0.346121549,0.59310381,0.06077464
36059,0.511938609,0.452634124,0.035427267
36061,0.865569207,0.097062662,0.037368131
36063,0.384829333,0.562336313,0.052834354
36065,0.370765529,0.565185861,0.064048611
36067,0.538941662,0.401309729,0.059748609
36069,0.425446822,0.498086417,0.076466761
36071,0.449135317,0.504173765,0.046690918
36073,0.272893773,0.667643468,0.059462759
36075,0.354815276,0.57467829,0.070506434
36077,0.407160667,0.518466573,0.07437276
36079,0.398780965,0.556473035,0.044746
36081,0.753533326,0.217573606,0.028893069
36083,0.45718398,0.471283642,0.071532378
36085,0.40972038,0.560549293,0.029730327
36087,0.513313642,0.450902011,0.035784346
36089,0.421063384,0.509270136,0.069666479
36091,0.446237313,0.478333655,0.075429032
36093,0.501590369,0.43033591,0.068073722
36095,0.301779359,0.628540925,0.069679715
36097,0.352371181,0.575695394,0.071933425
36099,0.40751073,0.517596567,0.074892704
36101,0.298223894,0.638802914,0.062973192
36103,0.446163986,0.514595144,0.039240871
36105,0.419562677,0.53183108,0.048606243
36107,0.337503924,0.5946455,0.067850576
36109,0.676929566,0.243005764,0.08006467
36111,0.517497388,0.417995206,0.064507406
36113,0.416804636,0.501496434,0.08169893
36115,0.370923027,0.55487606,0.074200913
36117,0.339481442,0.589109784,0.071408774
36119,0.648811972,0.311984881,0.039203147
36121,0.225690831,0.719273904,0.055035264
36123,0.363500894,0.562288893,0.074210213
37001,0.419256011,0.54548393,0.035260059
37003,0.206173718,0.76038531,0.033440972
37005,0.245719661,0.717591722,0.036688617
37007,0.555618777,0.427311522,0.017069701
37009,0.260727056,0.7011323,0.038140644
37011,0.204752091,0.763486483,0.031761426
37013,0.366112457,0.60752778,0.026359763
37015,0.618166257,0.369744303,0.01208944
37017,0.443983141,0.537837328,0.018179531
37019,0.340624131,0.625009144,0.034366725
37021,0.543027197,0.400987427,0.055985376
37023,0.289080164,0.674152107,0.036767729
37025,0.380763005,0.576906173,0.042330821
37027,0.231965859,0.732957048,0.035077093
37029,0.254494606,0.70834998,0.037155414
37031,0.263068738,0.703237077,0.033694185
37033,0.432881662,0.54435411,0.022764228
37035,0.293237136,0.667910602,0.038852262
37037,0.528620543,0.429245401,0.042134056
37039,0.201678302,0.764685142,0.033636556
37041,0.413945766,0.555340343,0.03071389
37043,0.227454243,0.738269551,0.034276206
37045,0.33496743,0.637499161,0.027533409
37047,0.381889432,0.6013821,0.016728468
37049,0.375098402,0.590008723,0.034892875
37051,0.561581416,0.402059511,0.036359073
37053,0.229931328,0.723261504,0.046807167
37055,0.36830027,0.584425519,0.047274211
37057,0.241917816,0.725619857,0.032462328
37059,0.242232028,0.717135503,0.040632469
37061,0.397151899,0.585778673,0.017069428
37063,0.77657653,0.181574801,0.041848668
37065,0.651932814,0.331953709,0.016113477
37067,0.529768047,0.426079008,0.044152945
37069,0.423933087,0.538988409,0.037078504
37071,0.323308894,0.640852008,0.035839097
37073,0.442321958,0.533011869,0.024666172
37075,0.184261036,0.787667946,0.028071017
37077,0.471940921,0.4968742,0.031184879
37079,0.445336628,0.540333539,0.014329833
37081,0.579817797,0.380963851,0.039218352
37083,0.625740056,0.358842929,0.015417014
37085,0.363334419,0.599457289,0.037208293
37087,0.340840303,0.616038012,0.043121685
37089,0.340810644,0.61552874,0.043660616
37091,0.678382093,0.304241115,0.017376792
37093,0.533516182,0.425671969,0.040811849
37095,0.418836806,0.559027778,0.022135417
37097,0.299562779,0.663146293,0.037290927
37099,0.412173355,0.527440817,0.060385828
37101,0.330140032,0.632902257,0.036957711
37103,0.402142162,0.57916261,0.018695229
37105,0.417357678,0.546643279,0.035999043
37107,0.471294811,0.507815123,0.020890066
37109,0.247282812,0.719736152,0.032981036
37111,0.23481761,0.732981132,0.032201258
37113,0.274952069,0.683827676,0.041220255
37115,0.348389387,0.601916763,0.04969385
37117,0.488632564,0.492895353,0.018472083
37119,0.622940974,0.32889013,0.048168897
37121,0.197134387,0.775938735,0.026926877
37123,0.359618718,0.617850953,0.022530329
37125,0.33535283,0.626180892,0.038466278
37127,0.487464597,0.489226896,0.023308507
37129,0.455556052,0.494562352,0.049881596
37131,0.623883022,0.363728676,0.012388302
37133,0.306537149,0.649724337,0.043738514
37135,0.727750789,0.225370415,0.046878795
37137,0.356331878,0.619796215,0.023871907
37139,0.495371169,0.470358231,0.0342706
37141,0.335449166,0.632562309,0.031988524
37143,0.345706619,0.622689326,0.031604055
37145,0.399337242,0.570226867,0.030435891
37147,0.519378594,0.443217803,0.037403604
37149,0.341595025,0.618986647,0.039418328
37151,0.204320557,0.765466512,0.030212931
37153,0.439828228,0.537199917,0.022971854
